2021-03-19 14:59:06.125294,2021-03-19 15:12:32.640917,0:13:26.515623,0:13:26.515623
2021-03-20 19:22:40.887672,2021-03-20 19:29:34.653296,0:06:53.765624,0:20:20.281247
2021-03-30 22:00:52.699360,2021-03-30 22:01:00.683770,0:00:07.984410,0:20:28.265657
2021-03-30 22:01:03.605663,2021-03-30 22:01:33.043291,0:00:29.437628,0:20:57.703285
2021-03-30 22:01:34.183921,2021-03-30 23:43:04.765578,1:41:30.581657,2:02:28.284942
2021-04-12 14:37:13.037126,2021-04-12 14:37:21.381032,0:00:08.343906,2:02:36.628848
2021-04-17 20:21:47.228295,2021-04-17 21:04:07.532237,0:42:20.303942,2:44:56.932790
2021-04-30 14:08:11.496426,2021-04-30 14:08:31.277676,0:00:19.781250,2:45:16.714040
2021-04-30 22:02:54.028448,2021-04-30 23:50:18.028448,1:47:24,4:32:40.714040
2021-05-04 15:01:28.863609,2021-05-04 15:14:16.894859,0:12:48.031250,4:45:28.745290
2021-05-04 15:15:35.160484,2021-05-04 15:24:40.066734,0:09:04.906250,4:54:33.651540
2021-05-04 15:24:41.582360,2021-05-04 15:44:08.332359,0:19:26.749999,5:14:00.401539
2021-05-04 15:44:52.301110,2021-05-04 15:51:58.285484,0:07:05.984374,5:21:06.385913
2021-05-04 15:51:59.441734,2021-05-04 16:36:51.207360,0:44:51.765626,6:05:58.151539
2021-05-04 16:36:54.035485,2021-05-04 16:36:58.347984,0:00:04.312499,6:06:02.464038
2021-05-04 16:37:02.285484,2021-05-04 16:37:04.254234,0:00:01.968750,6:06:04.432788
2021-05-04 16:37:20.285487,2021-05-04 17:09:49.160485,0:32:28.874998,6:38:33.307786
2021-05-04 19:25:42.019859,2021-05-04 19:48:01.144860,0:22:19.125001,7:00:52.432787
2021-05-04 20:18:54.035484,2021-05-04 22:53:08.894859,2:34:14.859375,9:35:07.292162
2021-05-05 20:13:49.804998,2021-05-05 20:21:45.820623,0:07:56.015625,9:43:03.307787
2021-05-05 20:47:07.054998,2021-05-05 20:54:40.930001,0:07:33.875003,9:50:37.182790
2021-05-05 20:58:43.226873,2021-05-05 21:03:18.023750,0:04:34.796877,9:55:11.979667
2021-05-05 21:03:20.070624,2021-05-05 21:05:20.367498,0:02:00.296874,9:57:12.276541
2021-05-05 21:06:41.726877,2021-05-05 21:38:21.476873,0:31:39.749996,10:28:52.026537
2021-05-05 21:38:32.789373,2021-05-05 23:26:36.726873,1:48:03.937500,12:16:55.964037
2021-05-06 20:36:13.822770,2021-05-06 20:55:52.307142,0:19:38.484372,12:36:34.448409
2021-05-06 21:34:53.260270,2021-05-06 21:46:03.697767,0:11:10.437497,12:47:44.885906
2021-05-06 22:24:31.010267,2021-05-06 22:27:02.057145,0:02:31.046878,12:50:15.932784
2021-05-07 19:47:23.044055,2021-05-07 20:28:53.153433,0:41:30.109378,13:31:46.042162
2021-05-07 20:30:02.887805,2021-05-07 21:51:05.075304,1:21:02.187499,14:52:48.229661
2021-05-07 21:52:09.434680,2021-05-07 21:55:14.872179,0:03:05.437499,14:55:53.667160
2021-05-07 21:56:30.012805,2021-05-07 21:59:06.387810,0:02:36.375005,14:58:30.042165
2021-05-07 21:59:32.184679,2021-05-07 23:30:50.106554,1:31:17.921875,16:29:47.964040
2021-05-08 15:19:13.991723,2021-05-08 15:58:02.194849,0:38:48.203126,17:08:36.167166
2021-05-08 16:00:57.991722,2021-05-08 17:17:24.538598,1:16:26.546876,18:25:02.714042
2021-05-08 17:18:05.272973,2021-05-08 18:27:51.304226,1:09:46.031253,19:34:48.745295
2021-05-08 22:56:15.569848,2021-05-08 22:56:23.632348,0:00:08.062500,19:34:56.807795
2021-05-08 22:58:50.601101,2021-05-08 23:52:58.460476,0:54:07.859375,20:29:04.667170
2021-05-09 14:48:42.241101,2021-05-09 17:12:57.116099,2:24:14.874998,22:53:19.542168
2021-05-10 17:22:11.869737,2021-05-10 17:42:01.682237,0:19:49.812500,23:13:09.354668
2021-05-10 18:51:46.213488,2021-05-10 19:18:34.557238,0:26:48.343750,23:39:57.698418
2021-05-10 19:40:14.025987,2021-05-10 19:48:17.479112,0:08:03.453125,23:48:01.151543
2021-05-10 19:49:45.916612,2021-05-10 21:18:26.729113,1:28:40.812501,"1 day, 1:16:41.964044"
2021-05-10 21:19:43.072864,2021-05-10 23:05:09.900992,1:45:26.828128,"1 day, 3:02:08.792172"
2021-05-11 18:51:11.265425,2021-05-11 18:51:17.906052,0:00:06.640627,"1 day, 3:02:15.432799"
2021-05-11 20:24:52.499802,2021-05-11 20:28:10.093551,0:03:17.593749,"1 day, 3:05:33.026548"
2021-05-12 18:06:03.075041,2021-05-12 18:11:15.840662,0:05:12.765621,"1 day, 3:10:45.792169"
2021-05-14 21:07:51.940200,2021-05-14 22:15:55.987075,1:08:04.046875,"1 day, 4:18:49.839044"
2021-05-15 15:35:35.064510,2021-05-15 15:36:02.892634,0:00:27.828124,"1 day, 4:19:17.667168"
2021-05-15 15:39:19.517633,2021-05-15 17:36:47.955133,1:57:28.437500,"1 day, 6:16:46.104668"
2021-05-15 20:01:10.064509,2021-05-15 20:51:23.455134,0:50:13.390625,"1 day, 7:06:59.495293"
2021-05-15 20:52:52.439509,2021-05-15 20:53:47.486384,0:00:55.046875,"1 day, 7:07:54.542168"
2021-05-15 20:53:47.455134,2021-05-15 23:06:00.252009,2:12:12.796875,"1 day, 9:20:07.339043"
2021-05-16 14:54:53.365103,2021-05-16 14:55:10.708852,0:00:17.343749,"1 day, 9:20:24.682792"
2021-05-16 14:55:11.661979,2021-05-16 14:55:43.990103,0:00:32.328124,"1 day, 9:20:57.010916"
2021-05-16 14:55:57.365103,2021-05-16 14:56:00.458853,0:00:03.093750,"1 day, 9:21:00.104666"
2021-05-16 14:56:37.396355,2021-05-16 14:57:01.349477,0:00:23.953122,"1 day, 9:21:24.057788"
2021-05-16 14:57:54.474478,2021-05-16 14:58:02.115103,0:00:07.640625,"1 day, 9:21:31.698413"
2021-05-16 14:58:22.708853,2021-05-16 14:58:52.630728,0:00:29.921875,"1 day, 9:22:01.620288"
2021-05-16 15:00:07.083854,2021-05-16 15:00:15.333856,0:00:08.250002,"1 day, 9:22:09.870290"
2021-05-16 15:03:27.302603,2021-05-16 15:03:31.490103,0:00:04.187500,"1 day, 9:22:14.057790"
2021-05-16 15:07:05.536978,2021-05-16 15:55:16.990103,0:48:11.453125,"1 day, 10:10:25.510915"
2021-05-16 17:01:31.552603,2021-05-16 17:10:59.411979,0:09:27.859376,"1 day, 10:19:53.370291"
2021-05-16 17:25:34.161978,2021-05-16 17:30:46.755729,0:05:12.593751,"1 day, 10:25:05.964042"
2021-05-16 17:55:56.240103,2021-05-16 17:58:58.458853,0:03:02.218750,"1 day, 10:28:08.182792"
2021-05-16 17:59:00.224481,2021-05-16 19:17:02.458855,1:18:02.234374,"1 day, 11:46:10.417166"
2021-05-16 19:29:08.865103,2021-05-16 19:32:27.693229,0:03:18.828126,"1 day, 11:49:29.245292"
2021-05-16 19:40:45.583853,2021-05-16 19:41:10.927609,0:00:25.343756,"1 day, 11:49:54.589048"
2021-05-16 21:34:14.005728,2021-05-16 21:36:58.068231,0:02:44.062503,"1 day, 11:52:38.651551"
2021-05-18 21:56:03.912116,2021-05-18 22:51:00.724616,0:54:56.812500,"1 day, 12:47:35.464051"
2021-05-19 13:10:17.531766,2021-05-19 13:10:42.563015,0:00:25.031249,"1 day, 12:48:00.495300"
2021-05-19 21:22:34.828641,2021-05-19 21:33:43.578640,0:11:08.749999,"1 day, 12:59:09.245299"
2021-05-20 22:26:49.204826,2021-05-20 22:26:58.970450,0:00:09.765624,"1 day, 12:59:19.010923"
2021-05-23 17:01:17.725943,2021-05-23 17:25:39.179068,0:24:21.453125,"1 day, 13:23:40.464048"
2021-05-23 18:44:42.272818,2021-05-23 18:44:50.116572,0:00:07.843754,"1 day, 13:23:48.307802"
2021-05-27 19:28:41.996534,2021-05-27 19:29:11.293409,0:00:29.296875,"1 day, 13:24:17.604677"
2021-05-27 21:15:59.637160,2021-05-27 21:16:06.637161,0:00:07.000001,"1 day, 13:24:24.604678"
2021-05-27 21:19:28.199659,2021-05-27 21:22:17.121533,0:02:48.921874,"1 day, 13:27:13.526552"
2021-05-27 21:41:16.887158,2021-05-27 21:42:05.902783,0:00:49.015625,"1 day, 13:28:02.542177"
2021-05-27 22:05:33.184034,2021-05-27 22:22:24.855909,0:16:51.671875,"1 day, 13:44:54.214052"
2021-05-28 20:23:15.800252,2021-05-28 22:08:39.206501,1:45:23.406249,"1 day, 15:30:17.620301"
2021-05-29 18:13:28.295421,2021-05-29 18:18:32.857922,0:05:04.562501,"1 day, 15:35:22.182802"
2021-05-29 18:18:33.920425,2021-05-29 18:18:37.795421,0:00:03.874996,"1 day, 15:35:26.057798"
